,id,age,taille,poids,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,sport_licence_oui,sport_licence_non,smoker_oui,smoker_non,situation_familiale_célibataire,situation_familiale_marié,situation_familiale_divorcé,situation_familiale_veuf,montant_pret
212,217,20,160.5,58.0,0,1505,3.0,0.37,2021-10-02,576.0,10000.0,1,0,1,0,0,0,0,1,500.0
213,218,24,167.0,66.8,0,1227,3.0,0.04,2020-05-30,817.0,5000.0,0,1,1,0,1,0,0,0,500.0
214,219,41,173.1,74.0,3,1618,3.0,0.3,2024-05-05,539.0,10000.0,0,1,1,0,1,0,0,0,500.0
215,220,28,172.6,71.0,4,1065,3.0,0.33,2023-03-31,574.0,5000.0,1,0,0,1,0,0,1,0,500.0
216,221,55,172.4,70.6,1,2321,0.0,0.09,2025-06-08,574.0,5000.0,0,1,0,1,0,0,0,1,500.0
217,222,66,171.7,56.9,3,1549,2.0,0.63,2022-07-09,574.0,5000.0,0,1,1,0,0,1,0,0,500.0
218,223,29,166.3,65.8,1,2841,4.0,0.59,2023-07-21,574.0,5000.0,1,0,0,1,0,1,0,0,20359.14263743785
219,224,66,170.2,62.5,0,1607,3.0,0.62,2023-09-19,574.0,5000.0,1,0,1,0,0,0,0,1,500.0
220,225,73,181.7,51.0,2,3126,3.0,0.47,2022-05-28,574.0,10000.0,1,0,0,1,1,0,0,0,4573.03732213069
221,227,56,173.1,73.2,1,2284,5.0,0.64,2024-11-15,574.0,1035.23,1,0,1,0,0,0,1,0,16987.09552051339
222,228,41,172.7,102.2,2,4029,4.0,0.09,2025-01-19,574.0,5000.0,0,1,1,0,0,0,0,0,11396.277028540822
223,229,53,173.5,91.9,1,3122,1.0,0.04,2020-10-27,574.0,10000.0,1,0,1,0,0,0,1,0,500.0
224,230,20,184.5,60.7,3,2554,3.0,0.8,2020-06-26,497.0,10000.0,0,1,1,0,1,0,0,0,500.0
225,231,51,154.0,62.1,3,4125,3.0,0.37,2020-11-18,760.0,1050.24,1,0,0,1,0,1,0,0,3949.3607665094414
226,232,25,166.7,56.0,0,4148,5.0,1.0,2022-12-15,574.0,769.87,0,1,0,1,0,0,1,0,500.0
227,233,29,152.3,64.8,0,2784,3.0,0.24,2023-10-09,739.0,5000.0,0,1,1,0,0,0,1,0,500.0
228,234,28,155.1,53.9,2,695,5.0,0.51,2024-01-19,574.0,5000.0,0,1,1,0,0,0,0,1,500.0
229,235,27,170.4,62.5,0,1389,3.0,0.14,2023-02-06,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
230,236,65,170.3,92.4,3,1799,4.0,0.27,2021-03-29,421.0,10000.0,1,0,1,0,0,1,0,0,15232.197838487937
231,237,37,154.8,77.7,0,3680,5.0,0.05,2021-10-31,737.0,10000.0,1,0,1,0,0,0,0,0,8232.208869774784
232,238,61,174.8,52.9,3,4727,5.0,0.97,2021-07-15,458.0,10000.0,0,1,1,0,0,0,0,0,27080.061169135097
233,239,75,180.2,64.5,0,1548,3.0,0.68,2020-12-01,804.0,694.61,1,0,0,1,0,0,0,0,14463.395705282652
234,240,28,174.9,73.7,3,2284,3.0,0.16,2020-06-20,322.0,5000.0,1,0,0,1,0,1,0,0,6144.190390089874
235,241,68,162.8,82.0,3,4288,4.0,0.98,2022-09-05,679.0,5000.0,0,1,1,0,0,0,1,0,18906.9193030344
236,242,33,183.1,87.8,2,3662,4.0,0.17,2022-01-12,733.0,969.83,1,0,1,0,0,0,0,1,24065.571824604594
237,243,36,156.7,61.4,0,912,3.0,0.35,2021-05-16,626.0,848.11,1,0,0,1,1,0,0,0,500.0
238,245,49,160.0,57.8,1,2460,0.0,0.84,2021-01-13,515.0,5000.0,0,1,0,1,0,0,0,0,500.0
239,246,45,174.2,39.9,1,3372,3.0,0.65,2024-03-12,574.0,673.33,1,0,1,0,0,0,0,1,17172.11847966603
240,247,55,156.7,78.4,1,4175,3.0,0.17,2023-09-12,574.0,795.44,1,0,0,1,0,0,1,0,18234.77874348745
241,248,31,165.9,70.5,0,3192,3.0,0.66,2023-06-12,516.0,5000.0,1,0,0,1,1,0,0,0,8520.84783692959
242,249,33,159.6,67.1,1,2008,1.0,0.39,2023-05-31,574.0,10000.0,1,0,0,1,0,0,0,0,500.0
243,250,64,165.6,65.1,2,1765,3.0,0.39,2020-02-13,342.0,5000.0,1,0,1,0,1,0,0,0,500.0
244,251,30,165.8,97.9,3,1412,3.0,0.23,2023-05-30,574.0,1528.58,1,0,1,0,1,0,0,0,500.0
245,252,64,177.6,85.2,1,1818,4.0,0.84,2022-10-29,517.0,360.11,1,0,0,1,0,0,0,1,500.0
246,253,30,192.3,76.3,3,2957,5.0,0.39,2024-05-06,574.0,5000.0,0,1,1,0,0,0,0,0,6118.426138861176
247,254,25,148.0,57.9,1,2198,2.0,0.32,2022-02-27,441.0,5000.0,0,1,0,1,0,0,0,0,13025.400471408417
248,255,45,171.3,76.4,2,2062,3.0,0.7,2020-04-16,743.0,5000.0,0,1,1,0,0,0,0,1,4955.959871842641
249,256,73,164.4,77.5,0,1193,1.0,0.18,2022-08-14,608.0,1013.83,1,0,0,1,0,0,1,0,18497.083878446258
250,257,29,180.8,67.3,1,2466,3.0,0.24,2021-04-16,574.0,5000.0,1,0,1,0,1,0,0,0,500.0
251,258,54,155.7,60.4,3,3557,2.0,0.6,2023-03-08,843.0,5000.0,1,0,1,0,0,0,1,0,22311.581737233337
252,259,32,172.1,78.7,1,3773,2.0,0.97,2020-08-16,699.0,10000.0,1,0,0,1,0,1,0,0,500.0
253,260,67,179.9,87.9,4,2161,3.0,0.75,2021-02-12,635.0,5000.0,1,0,1,0,0,0,0,0,9326.554250395482
254,261,21,159.6,69.6,1,1498,3.0,0.55,2023-02-12,495.0,10000.0,0,1,1,0,1,0,0,0,500.0
255,262,33,182.4,49.0,4,2844,0.0,0.34,2020-10-06,574.0,5000.0,1,0,0,1,0,0,0,1,500.0
256,263,69,164.1,76.0,1,2499,3.0,0.39,2022-01-29,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
257,264,36,162.5,89.2,4,2938,5.0,0.63,2023-06-29,574.0,10000.0,0,1,0,1,0,0,1,0,500.0
258,265,35,178.8,73.7,2,3879,0.0,0.5,2023-04-19,574.0,5000.0,1,0,0,1,1,0,0,0,500.0
259,266,66,179.0,69.4,3,4197,1.0,0.85,2024-09-06,574.0,10000.0,0,1,1,0,0,0,1,0,500.0
260,267,34,169.0,59.4,4,1446,3.0,0.11,2022-12-26,465.0,5000.0,1,0,0,1,0,1,0,0,6960.69936859739
261,268,62,161.0,56.7,2,3214,3.0,0.3,2021-06-24,574.0,903.41,0,1,0,1,0,0,1,0,16711.385025422842
262,269,28,169.8,48.6,2,1689,0.0,0.65,2021-05-30,574.0,5000.0,1,0,0,1,0,0,0,1,29780.01970191709
263,270,72,164.2,72.2,0,1091,3.0,0.74,2022-04-09,608.0,5000.0,0,1,0,1,0,0,1,0,500.0
264,271,34,172.1,63.7,2,869,0.0,0.44,2020-12-23,574.0,1008.06,1,0,1,0,0,0,0,1,500.0
265,272,67,157.7,74.1,3,2858,3.0,0.79,2024-02-24,574.0,5000.0,0,1,1,0,0,0,0,0,500.0
266,273,31,172.1,79.4,2,4194,3.0,0.77,2021-11-03,574.0,5000.0,1,0,0,1,0,0,0,1,11334.949659759515
267,274,50,166.9,55.2,2,3007,3.0,0.61,2025-03-20,427.0,5000.0,0,1,1,0,0,0,1,0,500.0
268,275,27,161.8,58.5,1,500,3.0,0.52,2020-10-10,497.0,5000.0,0,1,0,1,0,0,0,0,500.0
269,276,44,157.7,62.2,2,3739,2.0,0.04,2025-05-25,574.0,513.96,1,0,0,1,0,0,0,1,4073.275744228335
270,277,27,158.8,70.2,1,1727,2.0,0.21,2023-08-14,595.0,5000.0,0,1,1,0,0,0,0,0,500.0
271,278,51,175.7,55.9,1,4562,3.0,0.46,2022-03-12,574.0,735.67,1,0,0,1,0,0,0,1,6269.273516866585
272,279,32,165.7,77.1,3,2085,0.0,0.43,2020-03-21,717.0,1110.9,1,0,0,1,0,0,1,0,8036.926835295528
273,280,72,174.4,91.7,2,3017,3.0,0.71,2023-07-06,574.0,5000.0,1,0,0,1,0,0,0,0,500.0
274,281,28,162.0,75.5,4,2777,3.0,0.08,2024-07-03,574.0,5000.0,1,0,1,0,0,1,0,0,500.0
275,282,54,167.4,110.2,4,1034,3.0,0.99,2025-05-07,574.0,5000.0,1,0,1,0,0,0,1,0,1887.0557013554196
276,283,31,176.2,86.2,1,3677,1.0,0.35,2022-10-04,574.0,5000.0,0,1,0,1,1,0,0,0,18508.072744337143
277,284,57,161.8,87.2,2,2725,0.0,0.72,2025-05-22,574.0,10000.0,0,1,1,0,0,0,0,0,500.0
278,285,38,186.5,67.7,3,500,3.0,0.9,2020-01-07,741.0,5000.0,1,0,1,0,0,0,0,0,500.0
279,286,19,161.5,59.7,4,2710,3.0,0.6,2021-01-15,574.0,456.25,0,1,1,0,0,0,1,0,17202.968777774448
280,287,54,160.9,67.3,0,500,2.0,0.28,2021-12-20,574.0,5000.0,0,1,0,1,0,0,0,0,10529.209107225804
281,288,73,153.5,68.1,3,2957,5.0,0.31,2020-02-11,590.0,93.5,1,0,0,1,1,0,0,0,28031.7014101457
282,289,51,181.0,46.6,2,3011,3.0,0.78,2022-04-12,574.0,10000.0,1,0,1,0,1,0,0,0,500.0
283,290,62,165.1,39.6,0,1386,1.0,0.47,2021-04-29,574.0,5000.0,1,0,0,1,0,0,0,0,500.0
284,291,68,168.0,56.4,3,732,3.0,0.56,2023-09-17,728.0,5000.0,0,1,0,1,1,0,0,0,7415.928233616646
285,292,71,169.9,79.8,4,2650,1.0,0.54,2021-08-18,649.0,351.97,1,0,1,0,0,0,0,0,8812.344456114333
286,293,63,166.7,50.7,1,2849,3.0,0.06,2024-08-18,574.0,5000.0,1,0,0,1,0,0,0,1,16896.71714239694
287,294,22,169.0,63.7,2,2789,3.0,0.33,2022-01-10,342.0,5000.0,1,0,1,0,0,1,0,0,500.0
288,295,75,155.5,44.8,2,2107,3.0,0.09,2020-07-12,805.0,10000.0,1,0,1,0,1,0,0,0,500.0
289,296,35,181.4,97.2,4,2139,3.0,0.95,2021-04-02,574.0,5000.0,1,0,1,0,0,0,1,0,13514.499252188314
290,297,56,175.6,46.4,3,1215,4.0,0.74,2021-06-15,626.0,5000.0,1,0,0,1,0,1,0,0,500.0
291,298,34,190.8,58.8,2,2901,3.0,0.33,2025-02-15,574.0,5000.0,0,1,1,0,0,0,0,1,500.0
292,299,65,176.5,60.5,1,3877,3.0,0.29,2025-05-27,574.0,5000.0,0,1,1,0,0,0,0,1,500.0
293,300,49,156.3,79.2,3,3393,3.0,0.3,2024-05-05,379.0,5000.0,0,1,1,0,1,0,0,0,500.0
294,301,47,181.0,77.5,0,2013,4.0,0.32,2023-10-23,450.0,10000.0,0,1,0,1,0,1,0,0,500.0
295,302,61,151.3,69.7,0,2669,3.0,0.64,2021-09-20,688.0,5000.0,0,1,0,1,0,0,1,0,19227.75847089817
296,303,75,183.7,96.1,3,3998,2.0,0.45,2023-08-11,569.0,5000.0,1,0,1,0,0,0,0,1,18094.12546371585
297,304,35,173.6,78.8,0,2235,3.0,0.45,2023-02-21,574.0,5000.0,1,0,0,1,0,1,0,0,500.0
298,305,45,153.3,52.4,4,1786,4.0,0.15,2021-06-28,496.0,5000.0,1,0,1,0,0,0,0,0,18657.275774742106
299,306,44,159.1,92.4,0,833,0.0,0.5,2021-07-10,588.0,10000.0,1,0,0,1,1,0,0,0,500.0
300,307,72,179.7,68.9,2,3407,3.0,0.27,2024-09-27,668.0,5000.0,0,1,1,0,0,0,0,0,3804.9173492159534
301,308,43,167.1,85.8,3,1799,1.0,0.62,2023-10-17,490.0,5000.0,0,1,1,0,0,0,1,0,500.0
302,309,67,176.6,74.1,1,4414,3.0,0.81,2021-10-14,630.0,10000.0,0,1,0,1,0,0,0,0,17699.173265350273
303,310,43,178.9,107.5,1,2756,3.0,0.04,2021-08-23,574.0,1266.12,0,1,1,0,0,0,1,0,500.0
304,311,38,154.9,79.3,2,1816,3.0,0.51,2022-12-24,796.0,5000.0,1,0,0,1,0,0,0,0,4761.08351981037
305,312,27,171.5,62.7,3,1249,2.0,0.7,2022-03-07,579.0,5000.0,1,0,0,1,0,0,0,1,4818.502890286607
306,313,42,189.2,75.9,0,4990,3.0,0.86,2023-04-16,547.0,5000.0,1,0,1,0,0,0,1,0,500.0
307,314,19,157.7,50.9,1,1828,3.0,0.53,2021-02-17,348.0,10000.0,1,0,1,0,0,0,1,0,500.0
308,315,67,167.3,52.2,4,1433,3.0,0.09,2023-11-16,631.0,999.11,0,1,0,1,0,1,0,0,7231.81620233486
309,316,62,171.5,51.6,3,1946,3.0,0.31,2020-08-08,826.0,5000.0,0,1,1,0,0,0,0,1,29153.804464817644
310,317,44,195.3,63.9,3,1424,3.0,0.21,2021-01-20,574.0,10000.0,1,0,1,0,0,1,0,0,500.0
311,318,26,174.2,61.0,3,3624,5.0,0.51,2023-09-12,574.0,10000.0,0,1,0,1,0,0,0,0,500.0
312,319,29,163.3,59.7,4,2856,3.0,0.53,2025-02-23,364.0,5000.0,0,1,0,1,0,0,0,0,500.0
313,320,59,172.3,63.1,0,3368,3.0,0.2,2023-11-03,734.0,1351.36,1,0,0,1,0,0,0,0,500.0
314,321,33,160.5,87.0,4,2496,5.0,0.3,2022-02-03,574.0,5000.0,1,0,0,1,0,1,0,0,7138.762735234996
315,322,74,163.7,72.6,3,2643,3.0,0.46,2023-09-30,574.0,5000.0,0,1,0,1,0,0,0,0,4453.426615750728
316,323,49,176.7,66.1,2,1825,3.0,0.31,2024-02-10,571.0,5000.0,0,1,1,0,0,0,0,1,500.0
317,324,40,173.7,87.1,3,3559,3.0,0.24,2022-05-05,574.0,5000.0,0,1,0,1,1,0,0,0,20429.693991350305
318,325,23,183.3,81.5,0,2859,3.0,0.85,2025-05-07,574.0,5000.0,1,0,0,1,0,0,0,1,17138.980737599995
319,326,20,168.7,70.6,4,1017,3.0,0.19,2024-03-08,562.0,10000.0,0,1,1,0,0,0,1,0,500.0
320,327,72,180.7,64.6,2,3125,3.0,0.7,2021-11-06,574.0,5000.0,0,1,0,1,0,0,0,0,500.0
321,328,68,166.5,68.7,2,3836,3.0,0.49,2021-07-24,574.0,5000.0,0,1,1,0,0,0,1,0,11058.723476136376
322,330,39,169.4,40.4,1,3298,3.0,0.04,2022-01-18,346.0,793.3,1,0,0,1,0,0,0,0,28626.39798787251
323,331,67,174.5,81.6,4,3249,3.0,0.3,2022-08-20,574.0,5000.0,1,0,0,1,1,0,0,0,18241.878144711696
324,332,33,186.2,75.8,2,3314,0.0,0.57,2023-09-11,574.0,739.01,1,0,1,0,0,0,0,1,6190.113683028287
325,333,66,153.2,71.5,3,2728,3.0,0.47,2021-08-29,574.0,5000.0,1,0,1,0,0,0,1,0,6195.807421026357
326,334,22,161.0,72.6,1,4059,4.0,0.73,2023-07-23,574.0,10000.0,1,0,1,0,0,0,1,0,500.0
327,335,30,186.0,60.1,2,2622,5.0,0.82,2023-06-26,309.0,1310.94,1,0,1,0,0,0,0,0,29814.937290839844
328,336,27,169.9,106.9,0,1334,3.0,0.81,2020-02-07,574.0,10000.0,1,0,1,0,0,0,0,1,500.0
329,337,41,168.1,74.3,3,1208,3.0,0.73,2025-05-29,574.0,5000.0,1,0,1,0,0,0,1,0,500.0
330,338,72,175.3,72.2,3,2284,2.0,0.55,2020-04-15,574.0,5000.0,1,0,0,1,0,0,0,1,16795.397739079275
331,339,53,180.1,52.3,0,3624,0.0,0.92,2023-02-23,404.0,692.55,0,1,0,1,0,1,0,0,500.0
332,340,39,175.4,50.6,2,1521,3.0,0.42,2020-11-25,811.0,5000.0,1,0,1,0,0,1,0,0,500.0
333,341,68,167.7,82.6,0,4864,3.0,0.48,2022-04-27,830.0,5000.0,0,1,1,0,0,0,0,0,500.0
334,342,34,170.9,68.8,2,3746,0.0,0.98,2021-08-20,607.0,10000.0,0,1,1,0,1,0,0,0,12271.756592178808
335,343,31,187.6,55.0,2,2655,0.0,0.63,2023-01-04,574.0,5000.0,1,0,1,0,0,0,1,0,1503.7172445563097
336,344,57,152.9,46.1,3,2679,3.0,0.39,2023-06-09,447.0,10000.0,1,0,0,1,0,0,0,0,500.0
337,345,27,172.7,61.7,4,3583,3.0,0.58,2025-02-17,574.0,10000.0,0,1,0,1,0,0,1,0,32967.33273056818
338,346,53,176.5,87.6,2,3517,3.0,0.26,2023-03-07,381.0,708.26,0,1,0,1,1,0,0,0,500.0
339,347,41,180.1,81.4,1,500,3.0,0.73,2025-05-04,574.0,10000.0,1,0,0,1,0,0,1,0,5316.8665938929535
340,348,26,178.9,53.5,2,2438,3.0,0.6,2020-09-19,574.0,828.93,1,0,1,0,0,0,0,0,500.0
341,349,21,173.5,72.6,3,2041,3.0,0.03,2022-10-22,574.0,1377.18,0,1,0,1,0,0,0,0,9384.791996166874
342,350,24,163.6,75.8,1,500,3.0,0.66,2021-09-05,557.0,10000.0,0,1,1,0,0,0,1,0,500.0
343,352,44,170.1,38.6,2,656,3.0,0.75,2023-06-12,772.0,5000.0,1,0,1,0,0,0,0,1,6052.2440225128485
344,353,54,184.9,54.0,3,2528,3.0,0.47,2021-02-17,574.0,10000.0,0,1,1,0,0,0,0,1,11811.257561764836
345,354,60,183.6,76.9,3,892,3.0,0.49,2022-07-23,574.0,5000.0,0,1,0,1,0,1,0,0,500.0
346,355,26,168.2,65.5,2,4956,3.0,0.69,2023-01-05,560.0,5000.0,1,0,0,1,0,0,1,0,6247.348798195641
347,356,33,159.6,72.4,4,1441,1.0,0.2,2023-12-02,846.0,5000.0,1,0,0,1,0,0,1,0,20767.919659685027
348,357,56,149.9,64.3,3,3608,3.0,0.64,2020-05-07,472.0,5000.0,0,1,0,1,0,0,0,0,500.0
349,358,48,177.6,50.6,0,3489,3.0,0.62,2022-06-03,574.0,893.99,1,0,0,1,0,0,0,0,500.0
350,359,39,178.3,74.5,3,3220,3.0,0.15,2024-03-23,804.0,5000.0,1,0,0,1,0,0,0,1,10100.039113021918
351,360,71,190.6,88.6,0,3034,3.0,0.96,2020-02-07,574.0,5000.0,0,1,0,1,1,0,0,0,500.0
352,361,19,179.8,81.5,0,2543,3.0,0.55,2023-03-27,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
353,362,30,169.9,92.8,1,1809,5.0,0.3,2022-08-29,574.0,322.1,0,1,1,0,0,0,0,1,500.0
354,364,25,164.6,56.3,1,1469,4.0,0.67,2022-11-02,574.0,1024.09,0,1,1,0,0,0,0,0,500.0
355,365,34,162.0,67.2,3,1436,3.0,0.02,2023-01-06,806.0,761.14,0,1,1,0,0,0,0,0,6072.09389749617
356,366,44,170.3,66.8,2,957,4.0,0.09,2021-05-31,574.0,690.91,0,1,1,0,0,0,0,0,500.0
357,367,36,178.4,39.9,4,4364,3.0,0.88,2022-09-24,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
358,368,61,177.0,66.3,4,2939,3.0,0.44,2021-03-06,430.0,10000.0,0,1,0,1,0,0,1,0,23163.758134565534
359,369,32,163.0,57.2,2,1523,3.0,0.31,2020-04-18,574.0,10000.0,1,0,1,0,0,1,0,0,500.0
360,370,18,168.0,59.2,1,1042,3.0,0.72,2020-05-03,550.0,10000.0,0,1,1,0,0,1,0,0,5015.683407227143
361,371,72,168.3,44.5,2,500,3.0,0.28,2023-06-15,574.0,5000.0,0,1,0,1,1,0,0,0,500.0
362,372,34,176.2,52.4,0,4835,3.0,0.39,2020-07-20,574.0,10000.0,0,1,0,1,1,0,0,0,6484.315598996117
363,373,33,171.9,74.2,1,500,0.0,0.29,2024-12-06,574.0,5000.0,1,0,0,1,0,1,0,0,1523.340236271127
364,374,48,175.2,57.1,4,641,3.0,0.25,2023-02-26,574.0,5000.0,0,1,1,0,0,0,0,1,9083.64736885388
365,375,21,164.8,73.9,3,899,3.0,0.06,2021-01-08,417.0,10000.0,0,1,0,1,0,1,0,0,14690.944815172586
366,376,34,187.4,73.1,4,3612,3.0,0.16,2020-06-04,574.0,10000.0,1,0,1,0,0,0,1,0,28632.74994532048
367,377,29,184.3,107.3,1,2187,2.0,0.6,2022-10-26,801.0,1086.27,0,1,0,1,0,0,1,0,23239.858853569007
368,378,50,172.1,85.4,4,1599,3.0,0.35,2020-12-30,678.0,5000.0,1,0,0,1,0,0,1,0,500.0
369,379,72,166.4,89.3,1,2552,5.0,0.55,2020-06-03,486.0,5000.0,0,1,0,1,0,0,0,0,500.0
370,380,56,183.8,60.6,1,3685,1.0,0.86,2021-01-26,602.0,10000.0,0,1,1,0,0,1,0,0,500.0
371,381,47,171.4,88.0,2,3892,3.0,0.38,2022-12-14,377.0,430.65,0,1,1,0,0,1,0,0,500.0
372,382,28,175.7,55.8,2,3894,1.0,0.8,2024-12-26,446.0,5000.0,0,1,0,1,0,0,0,1,18273.85934788975
373,383,60,160.0,82.5,0,1796,5.0,0.92,2020-08-12,574.0,5000.0,0,1,0,1,0,0,1,0,500.0
374,384,73,184.7,79.1,3,1925,4.0,0.97,2022-08-30,574.0,5000.0,1,0,0,1,0,0,1,0,18455.13234032478
375,385,62,167.8,63.9,2,2129,3.0,0.18,2024-09-10,574.0,5000.0,0,1,0,1,1,0,0,0,500.0
376,386,39,179.6,59.5,3,2088,1.0,0.92,2021-02-06,517.0,5000.0,1,0,1,0,0,1,0,0,500.0
377,387,56,189.9,49.0,3,3389,3.0,0.74,2021-07-18,574.0,5000.0,0,1,0,1,0,0,0,1,500.0
378,388,41,163.3,64.2,4,1535,3.0,0.57,2020-10-11,303.0,10000.0,0,1,0,1,0,0,0,0,11923.460623277217
379,389,67,158.3,45.6,0,2231,3.0,0.93,2020-08-06,574.0,899.82,1,0,1,0,0,0,0,0,500.0
380,390,43,189.1,50.7,1,4181,3.0,0.35,2022-06-07,705.0,566.63,0,1,1,0,0,0,0,0,500.0
381,391,26,164.3,65.3,4,3302,3.0,0.02,2024-04-03,769.0,1173.18,0,1,0,1,1,0,0,0,500.0
382,392,62,163.8,78.1,3,2943,3.0,0.49,2023-02-09,574.0,10000.0,1,0,1,0,0,0,0,0,27965.9432467882
383,393,39,178.4,90.4,4,1592,3.0,0.18,2023-05-03,574.0,5000.0,0,1,1,0,0,0,0,1,3059.808321633036
384,394,25,173.6,83.0,1,823,3.0,0.18,2021-07-03,574.0,5000.0,1,0,0,1,1,0,0,0,8899.756007617267
385,395,75,158.6,81.8,4,1132,3.0,0.33,2023-12-05,416.0,5000.0,0,1,0,1,1,0,0,0,12315.732145524287
386,396,62,176.6,94.7,2,1152,3.0,0.24,2023-12-27,711.0,1225.25,1,0,1,0,0,0,1,0,500.0
387,397,38,168.0,90.2,3,1962,3.0,0.07,2022-09-30,574.0,5000.0,0,1,0,1,1,0,0,0,22457.588051445546
388,399,59,176.3,55.4,0,3397,3.0,0.95,2022-12-02,728.0,5000.0,0,1,0,1,1,0,0,0,500.0
389,400,19,152.4,80.8,4,2641,3.0,0.44,2020-01-29,574.0,10000.0,1,0,1,0,0,1,0,0,4989.175633207037
390,401,70,161.2,45.6,2,3393,3.0,0.64,2025-02-25,574.0,10000.0,1,0,0,1,0,0,1,0,500.0
391,402,51,158.3,80.8,2,2347,3.0,0.83,2022-03-30,768.0,5000.0,1,0,1,0,0,0,1,0,10162.255467232544
392,403,75,181.0,73.3,0,1979,3.0,0.17,2020-07-25,703.0,991.92,0,1,0,1,0,1,0,0,500.0
393,404,60,166.0,76.5,3,2922,3.0,0.29,2022-02-24,801.0,884.6,1,0,1,0,0,1,0,0,32915.55314275857
394,405,61,160.3,61.4,0,2389,0.0,0.68,2024-03-12,583.0,5000.0,1,0,0,1,1,0,0,0,500.0
395,406,36,168.4,75.8,4,2403,3.0,0.82,2024-07-23,574.0,5000.0,1,0,0,1,1,0,0,0,19249.044580092504
396,407,44,175.9,73.5,1,869,0.0,0.93,2022-05-22,684.0,10000.0,0,1,1,0,1,0,0,0,500.0
397,408,39,175.8,60.1,1,4228,2.0,0.63,2023-02-05,834.0,730.23,0,1,0,1,0,0,1,0,27249.21434434106
398,409,47,163.1,84.4,4,3288,3.0,0.18,2022-09-01,324.0,473.86,1,0,0,1,0,0,0,0,9993.643493478468
399,410,65,164.2,67.5,4,1549,1.0,0.28,2020-06-11,574.0,5000.0,1,0,1,0,0,1,0,0,12021.190189928564
400,411,72,184.5,53.8,3,3680,4.0,0.8,2021-01-29,574.0,689.33,1,0,0,1,0,0,1,0,8834.970527596277
401,412,62,179.0,81.1,3,3958,3.0,0.78,2022-08-07,609.0,5000.0,0,1,0,1,0,0,0,1,500.0
402,413,53,172.3,57.5,3,819,3.0,0.68,2022-01-23,613.0,1045.54,1,0,0,1,0,0,0,0,500.0
403,414,55,190.2,88.3,1,1426,3.0,0.94,2024-03-04,574.0,10000.0,0,1,0,1,0,0,0,0,15300.48399994565
404,415,70,164.8,50.8,0,2258,3.0,0.01,2023-02-01,307.0,5000.0,1,0,0,1,1,0,0,0,500.0
405,416,66,169.6,54.7,0,2592,4.0,0.43,2020-10-16,574.0,5000.0,1,0,0,1,0,0,0,1,500.0
406,417,53,176.9,60.7,3,1706,3.0,0.5,2023-03-10,407.0,10000.0,0,1,1,0,0,1,0,0,500.0
407,418,64,166.2,60.6,1,3893,3.0,0.85,2023-10-25,574.0,5000.0,0,1,1,0,0,0,0,0,500.0
408,419,52,167.0,66.7,3,1061,3.0,0.49,2022-03-26,573.0,5000.0,1,0,1,0,0,1,0,0,22120.572770436083
409,420,63,158.9,72.6,4,1972,3.0,0.81,2021-09-17,574.0,5000.0,0,1,1,0,0,0,0,1,13813.401395801417
410,421,48,174.1,87.4,2,3718,3.0,0.94,2024-10-07,373.0,5000.0,1,0,0,1,0,0,1,0,24626.54352145576
411,422,31,159.5,83.5,2,3548,3.0,0.5,2024-06-28,574.0,5000.0,1,0,0,1,1,0,0,0,32236.6807418404
412,423,40,158.8,75.5,2,2164,3.0,0.09,2021-04-29,574.0,5000.0,1,0,1,0,1,0,0,0,3317.3254488158727
413,424,32,166.8,62.7,3,500,3.0,0.01,2025-01-02,574.0,5000.0,1,0,0,1,0,0,0,0,500.0
414,425,70,163.4,52.5,0,3167,5.0,0.48,2021-08-11,567.0,10000.0,1,0,0,1,0,0,0,0,26884.57001613465
415,426,66,164.0,68.0,3,4259,5.0,0.29,2021-04-21,452.0,5000.0,1,0,1,0,0,1,0,0,24828.752245553707
416,427,33,172.9,39.6,0,500,3.0,0.3,2024-10-01,419.0,5000.0,1,0,1,0,0,0,1,0,500.0
417,428,64,178.0,94.9,2,1954,2.0,0.67,2021-05-26,794.0,10000.0,0,1,1,0,0,1,0,0,9678.58014651794
418,429,24,156.9,109.3,4,1801,2.0,0.8,2021-06-13,806.0,5000.0,1,0,1,0,0,1,0,0,500.0
419,430,71,183.2,63.8,1,500,3.0,0.52,2021-01-06,574.0,615.65,0,1,0,1,0,1,0,0,500.0
420,431,71,167.0,75.8,0,1803,3.0,0.3,2020-11-20,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
421,432,34,183.9,79.8,2,897,1.0,0.48,2021-03-02,574.0,10000.0,0,1,0,1,0,0,0,0,4520.506354956131
422,433,35,181.4,48.8,4,2723,2.0,0.65,2023-05-03,718.0,5000.0,0,1,0,1,0,1,0,0,13786.883105494668
423,434,30,185.1,38.9,2,821,5.0,0.35,2022-05-02,574.0,10000.0,0,1,1,0,0,0,1,0,500.0
424,435,63,148.9,85.7,0,2566,3.0,0.35,2024-05-19,541.0,5000.0,0,1,1,0,0,0,0,1,500.0
425,436,56,186.9,66.0,2,2087,3.0,0.07,2025-05-03,477.0,5000.0,1,0,1,0,0,0,0,1,13748.903876883582
